,event,mid,time,content,$new_sentiment_pre,content4dl
553203511031513088,charliehebdo,553203511031513088,1420728969.0,"@jmitura @umairh @LucilleClerc @jesus unless you believe the Lord is a living, creative force, bad comparison.",0,@USER @USER @USER @USER unless you believe the Lord is a living creative force bad comparison
553589500572491776,charliehebdo,553589500572491776,1420820996.0,"@cnnbrk @cnni More workplace violence right, CNN?",1,@USER @USER More workplace violence right CNN
553577135777255424,charliehebdo,553577135777255424,1420818048.0,"@WSJ Before attack, French began ceding control of neighborhoods to Islamists...",1,@USER Before attack French began ceding control of neighborhoods to Islamists
553136971225112577,charliehebdo,553136971225112577,1420713105.0,“@SkyNewsBreak: AFP: the two armed suspects who attacked #CharlieHebdo's headquarters yesterday have been located in northern France”,1,@USER AFP the two armed suspects who attacked CharlieHebdos headquarters yesterday have been located in northern France
553509465455353856,charliehebdo,553509465455353856,1420801914.0,"Un tank, donc RT @Telegraph There's a tank near the #Paris hostage scene http://t.co/5IOjyUlHgR (Pic: Heathcliff O'Malley)",1,Un tank donc RT @USER Theres a tank near the Paris hostage scene HTTPURL (Pic Heathcliff OMalley)
553507820164112384,charliehebdo,553507820164112384,1420801522.0,"@RobNisbetSky @SkyNews Since 1950's, the GENESIS of training of most Freedom Fighters was in CUBA, USSR's KGB, SYRIA, N. KOREA, AND CHINA.",1,@USER @USER Since 1950s the GENESIS of training of most Freedom Fighters was in CUBA USSRs KGB SYRIA N KOREA AND CHINA
553547908440940544,charliehebdo,553547908440940544,1420811080.0,@AFPphoto @AFP @MartinBureau1 No cartoons there! It's a racist attack! C'etait terrible!,0,@USER @USER @USER No cartoons there! Its a racist attack! Cetait terrible!
553581906810249216,charliehebdo,553581906810249216,1420819186.0,@TunaLick hope that's sarcasm,0,@USER hope thats sarcasm
552803819592380416,charliehebdo,552803819592380416,1420633675.0,"@SirLiberal @jonsnowC4 @Colvinius Yes, lets keep blaming every single Muslim for the actions of a few. You do what the terrorists want",0,@USER @USER @USER Yes lets keep blaming every single Muslim for the actions of a few You do what the terrorists want
552786099899494400,charliehebdo,552786099899494400,1420629451.0,BREAKING: Paris police say shots fired at satirical newspaper Charlie Hebdo; witness says multiple gunmen involved.,1,BREAKING Paris police say shots fired at satirical newspaper Charlie Hebdo witness says multiple gunmen involved
552786226546495488,charliehebdo,552786226546495488,1420629481.0,@j0nathandavis They who? Stupid and partial opinions like this one only add noise to any debate.,0,@USER They who Stupid and partial opinions like this one only add noise to any debate
553061709682704385,charliehebdo,553061709682704385,1420695161.0,@lyonsnyc @ManhattanDoc mmm...sometimes 140 characters can cause more arguments than it solves.,0,@USER @USER mmmsometimescharacters can cause more arguments than it solves
553501345282813952,charliehebdo,553501345282813952,1420799978.0,@uvlecheniehobby @cnnbrk So? The u.s. army whupped hitler. Just like they will whup Putin.,0,@USER @USER So The us army whupped hitler Just like they will whup Putin
552790386092294144,charliehebdo,552790386092294144,1420630473.0,@tnewtondunn @theuneasyreaper rip x,0,@USER @USER rip x
552790838015979520,charliehebdo,552790838015979520,1420630580.0,Update - 11 people dead at headquarters of French satirical weekly publication Charlie Hebdo after armed gunmen stormed the office in #Paris,1,Update people dead at headquarters of French satirical weekly publication Charlie Hebdo after armed gunmen stormed the office in Paris
553213553922953216,charliehebdo,553213553922953216,1420731364.0,"@moneyries @neilhimself @LucilleClerc Oh, that's superb.",1,@USER @USER @USER Oh thats superb
553518923409547264,charliehebdo,553518923409547264,1420804169.0,@AP that's an easy request to grant,1,@USER thats an easy request to grant
553149368698937344,charliehebdo,553149368698937344,1420716061.0,@marcjeffreys1 @SkyNews - don't complain then when their version says the same and they act on it..,1,@USER @USER  dont complain then when their version says the same and they act on it
552796703557185536,charliehebdo,552796703557185536,1420631979.0,@LibyaLiberty If the reports are unconfirmed do we need to tweet them?,1,@USER If the reports are unconfirmed do we need to tweet them
552847480568954880,charliehebdo,552847480568954880,1420644085.0,@NICKIMINAJ 😭😭😭,0,@USER loudlycryingfaceloudlycryingfaceloudlycryingface
552796679322492928,charliehebdo,552796679322492928,1420631973.0,"Je disais quoi ? Smh.. RT ""@20Minutes: Hi @Telegraph this is the photo of our journalist @WilliamMolinie please credit him at least.""",1,"Je disais quoi  Smh RT ""@USER Hi @USER this is the photo of our journalist @USER please credit him at least"""
553590350783471616,charliehebdo,553590350783471616,1420821199.0,@Reuters EXCELLENT NEWS GET OUT THE CHAMPERS AND PORK SCRATCHINGS TO CELEBRATE!,1,@USER EXCELLENT NEWS GET OUT THE CHAMPERS AND PORK SCRATCHINGS TO CELEBRATE!
553040460894044160,charliehebdo,553040460894044160,1420690095.0,@vcs_17 @World_newsstand @doubtinggaurav you mean the ISIS? There are better ways to avenge the Prophet compared to killing these people,0,@USER @USER @USER you mean the ISIS There are better ways to avenge the Prophet compared to killing these people
553594338417336320,charliehebdo,553594338417336320,1420822150.0,“@MailOnline: #CharlieHebdo gunmen reportedly killed in firefight with French special forces http://t.co/VHQe6wDzZF” justice! #JeSuisCharlie,1,@USER CharlieHebdo gunmen reportedly killed in firefight with French special forces HTTPURL justice! JeSuisCharlie
552806727209734144,charliehebdo,552806727209734144,1420634369.0,@NickKristof @nycjim   Chilling,1,@USER @USER   Chilling
553503075957506048,charliehebdo,553503075957506048,1420800391.0,"@rConflictNews A burned mosque in Savoy in Aix les Bains.
http://t.co/g3cekdIJy5",0,"@USER A burned mosque in Savoy in Aix les Bains
HTTPURL"
553571103486922753,charliehebdo,553571103486922753,1420816610.0,@ParadiseCity26 @debra_kamin @b_judah we will let u know soon!,1,@USER @USER @USER we will let u know soon!
553476546841698304,charliehebdo,553476546841698304,1420794066.0,“@abcnews: #BREAKING: Reports hostage situation underway north-east of Paris http://t.co/pIAmliAfY3 #CharlieHebdo http://t.co/nH3OgjwwSD” 😩,1,@USER BREAKING Reports hostage situation underway northeast of Paris HTTPURL CharlieHebdo HTTPURL wearyface
553536034647334912,charliehebdo,553536034647334912,1420808249.0,"@RyanLoader1990 @SkyNewsBreak im scared, the UK threat level is now at severe, meaning ""an attack is HIGHLY LIKELY.""",1,"@USER @USER im scared the UK threat level is now at severe meaning ""an attack is HIGHLY LIKELY"""
553467560436330496,charliehebdo,553467560436330496,1420791923.0,"@denkely Amazing 💙 , is it in every January 8th ?",1,@USER Amazing blueheart  is it in every January 8th 
553540739058376704,charliehebdo,553540739058376704,1420809371.0,Kosher restaurants closing across Paris. Schools nr latest incident locked down. #ParisAttacks http://t.co/8MdsGYsaOZ http://t.co/rObM6QtWIZ,1,Kosher restaurants closing across Paris Schools nr latest incident locked down ParisAttacks HTTPURL HTTPURL
552786657280557056,charliehebdo,552786657280557056,1420629584.0,@jenanmoussa @Reuters @akhbar casualties toll yet unconfirmed,1,@USER @USER @USER casualties toll yet unconfirmed
553552804431024128,charliehebdo,553552804431024128,1420812247.0,@GSabrina1 @bdev67 you Dutch fool nobody listens to ye anyway insignificant .,0,@USER @USER you Dutch fool nobody listens to ye anyway insignificant 
553588726664679425,charliehebdo,553588726664679425,1420820812.0,RT“@AFPphoto: Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson #AFP http://t.co/mGDNjUSO48”,1,RT@USER Several hostages freed at Jewish supermarket in Paris Photo Thomas Samson AFP HTTPURL
553587861837328385,charliehebdo,553587861837328385,1420820606.0,Police say two #charlieHebdo killers have been killed north of Paris. Hostages also released in super market. Coordinated police response,1,Police say two charlieHebdo killers have been killed north of Paris Hostages also released in super market Coordinated police response
552978705010921472,charliehebdo,552978705010921472,1420675371.0,"@yildirim_turker ""Genocide in the name of Allah"" http://t.co/ESONuICuCw
#Armenian #Greek #Assyrian #Genocide #Islam #CharlieHebdo",1,"@USER ""Genocide in the name of Allah"" HTTPURL
Armenian Greek Assyrian Genocide Islam CharlieHebdo"
552816932643405824,charliehebdo,552816932643405824,1420636802.0,"Top French cartoonists Charb, Cabu, Wolinski, Tignous confirmed among dead in #Paris #CharlieHebdo attack. Editor is critically wounded.",1,Top French cartoonists Charb Cabu Wolinski Tignous confirmed among dead in Paris CharlieHebdo attack Editor is critically wounded
552790446871945217,charliehebdo,552790446871945217,1420630487.0,@tnewtondunn @theuneasyreaper poor people :((((,0,@USER @USER poor people ((((
553108566542794753,charliehebdo,553108566542794753,1420706333.0,@TheMadHessian @BreakingNews @AP I prefer this not be an epidemic.,0,@USER @USER @USER I prefer this not be an epidemic
553559658561282050,charliehebdo,553559658561282050,1420813881.0,@cnnbrk no 5... And some others are supposed to be in a locked room of the supermarket,0,@USER no 5 And some others are supposed to be in a locked room of the supermarket
553557366537732098,charliehebdo,553557366537732098,1420813335.0,@iankeithtom you,1,@USER you
553548715395661825,charliehebdo,553548715395661825,1420811272.0,"@AP Remember another mind blowing news, the other day they got arrested and now they are taking hostages. stupid! False Flag terrorism",0,@USER Remember another mind blowing news the other day they got arrested and now they are taking hostages stupid! False Flag terrorism
552830510695985155,charliehebdo,552830510695985155,1420640039.0,@LukeReuters @humanite_fr  Islamic terrorist have infiltrated multiple strata of society &amp; it will require greater vigilance to stop them.,0,@USER @USER  Islamic terrorist have infiltrated multiple strata of society amp it will require greater vigilance to stop them
552986386534780929,charliehebdo,552986386534780929,1420677203.0,"@HuffPostCanada @RosieBarton C'mon, Banksy, a little slow on the draw, there https://t.co/l79ScRPHAT",0,@USER @USER Cmon Banksy a little slow on the draw there HTTPURL
553492760251359232,charliehebdo,553492760251359232,1420797932.0,"""@WSJ Latest on the manhunt for Charlie Hebdo attackers: http://t.co/zc4lsrHTQc http://t.co/z76tXdOvPJ"" @Eusebius At least it's a French car",1,"""@USER Latest on the manhunt for Charlie Hebdo attackers HTTPURL HTTPURL @USER At least its a French car"
553140552750092288,charliehebdo,553140552750092288,1420713959.0,"@thei100 @ritamay1 This man deserves a posthumous medal, the highest civil honour France can award.",1,@USER @USER This man deserves a posthumous medal the highest civil honour France can award
553556643456507904,charliehebdo,553556643456507904,1420813163.0,Armed French Police At Trocadero In Paris http://t.co/ZpJZ7M5ns3,1,Armed French Police At Trocadero In Paris HTTPURL
553485100932157440,charliehebdo,553485100932157440,1420796105.0,"Siege: “@FRANCE24: #BREAKING : 1 dead, several injured in shootout North-East of Paris (@RTLFrance ) http://t.co/mJ6wGoOcHK #CharlieHebdo”",1,Siege @USER BREAKING dead several injured in shootout NorthEast of Paris (@USER ) HTTPURL CharlieHebdo
553543671308886016,charliehebdo,553543671308886016,1420810070.0,"@BklynMiddleton sorrow is not the emotion one should have at this stage. maybe afterwards. right now, it's appropriate to be filled w rage",0,@USER sorrow is not the emotion one should have at this stage maybe afterwards right now its appropriate to be filled w rage
553551001077424128,charliehebdo,553551001077424128,1420811817.0,@ShirazMaher @NickKristof no dead ! cf @Place_Beauvau,1,@USER @USER no dead ! cf @USER
553526292629692416,charliehebdo,553526292629692416,1420805926.0,"@JustinPST @NewsOnTheMin @itele @SkyNews les FS sont les unités du COS , le RAID et le GIGN n'en font pas partis .",1,@USER @USER @USER @USER les FS sont les unités du COS  le RAID et le GIGN nen font pas partis 
552838224981553153,charliehebdo,552838224981553153,1420641878.0,@RT_com @cnn @msnbc @FoxNews Their hiding at MSNBC  or CNN office,1,@USER @USER @USER @USER Their hiding at MSNBC  or CNN office
553543369604210689,charliehebdo,553543369604210689,1420809998.0,"An 11-month old baby is among the hostages at the Kosher supermarket in Paris. Unbearably sad.
http://t.co/yXXlHehst9",0,"An 11month old baby is among the hostages at the Kosher supermarket in Paris Unbearably sad
HTTPURL"
552809039562686464,charliehebdo,552809039562686464,1420634920.0,"@RT_com ...literally means ""God is the greatest!"" in Arabic!",1,"@USER literally means ""God is the greatest!"" in Arabic!"
553546692675788800,charliehebdo,553546692675788800,1420810790.0,The drama still rolls on. “@TIME: Breaking: Gunman linked to 'Charlie Hebdo' shooters takes hostages at kosher… http://t.co/CE4JoxKlRb”,1,The drama still rolls on @USER Breaking Gunman linked to Charlie Hebdo shooters takes hostages at kosher… HTTPURL
552799650626162689,charliehebdo,552799650626162689,1420632681.0,@Charles_Lister @MoodySlayerUK They used a fucking Citroen as a getaway car??  HAHAHA.,0,@USER @USER They used a fucking Citroen as a getaway car  HAHAHA
